AY	2350	JFK	3797	FCO	1555	Y	0	763
AY	2350	JFK	3797	HEL	421		0	333
AY	2350	JFK	3797	LCY	503		0	318
AY	2350	JFK	3797	LHR	507		0	744 77W 777
AY	2350	JFK	3797	MAD	1229		0	333 757 346
AY	2350	JFK	3797	MAN	478	Y	0	757
AY	2350	JFK	3797	MXP	1524	Y	0	763
AY	2350	JFK	3797	SJU	2890		0	757
AY	2350	JFK	3797	YUL	146	Y	0	ERD
AY	2350	JFK	3797	YYZ	193	Y	0	CR7
AZ	596	JFK	3797	ATL	3682	Y	0	752 319 M88 738
AZ	596	JFK	3797	CDG	1382	Y	0	332 388 772 343
AZ	596	JFK	3797	FCO	1555		0	772 330
AZ	596	JFK	3797	MEX	1824	Y	0	738
AZ	596	JFK	3797	MSY	3861	Y	0	CR9
AZ	596	JFK	3797	MXP	1524		0	330
AZ	596	JFK	3797	VCE	1551	Y	0	764
AZ	596	JFK	3797	YUL	146	Y	0	ERJ
AZ	596	JFK	3797	YYZ	193	Y	0	CR7
B6	3029	JFK	3797	ABQ	4019		0	320
B6	3029	JFK	3797	AUA	2895		0	320
B6	3029	JFK	3797	AUS	3673		0	320
B6	3029	JFK	3797	AZS	5810		0	320
B6	3029	JFK	3797	BDA	4069		0	320
B6	3029	JFK	3797	BGI	2875		0	321
B6	3029	JFK	3797	BOS	3448		0	E90 320
B6	3029	JFK	3797	BQN	2885		0	320
B6	3029	JFK	3797	BTV	3711		0	E90
B6	3029	JFK	3797	BUF	3820		0	E90 320
B6	3029	JFK	3797	BUR	3644		0	320
B6	3029	JFK	3797	CHS	3806		0	320
B6	3029	JFK	3797	CLT	3876		0	E90
B6	3029	JFK	3797	CTG	2714		0	320
B6	3029	JFK	3797	CUN	1852		0	320
B6	3029	JFK	3797	DEN	3751		0	320
B6	3029	JFK	3797	DXB	2188		0	388
B6	3029	JFK	3797	FLL	3533		0	320 E90
B6	3029	JFK	3797	GCM	1926		0	320
B6	3029	JFK	3797	HOU	3566		0	E90
B6	3029	JFK	3797	IAD	3714		0	E90
B6	3029	JFK	3797	JAX	3712		0	320
B6	3029	JFK	3797	JNB	813		0	346
B6	3029	JFK	3797	KIN	1779		0	320
B6	3029	JFK	3797	LAS	3877		0	320
B6	3029	JFK	3797	LAX	3484		0	320
B6	3029	JFK	3797	LGB	3582		0	320
B6	3029	JFK	3797	LIR	1881		0	320
B6	3029	JFK	3797	LRM	1759		0	320
B6	3029	JFK	3797	MBJ	1780		0	320
B6	3029	JFK	3797	MCO	3878		0	320 E90
B6	3029	JFK	3797	MSY	3861		0	E90 320
B6	3029	JFK	3797	MXP	1524		0	77W
B6	3029	JFK	3797	NAS	1953		0	320 E90
B6	3029	JFK	3797	OAK	3453		0	320
B6	3029	JFK	3797	ORD	3830		0	320 E90
B6	3029	JFK	3797	PAP	1897		0	320
B6	3029	JFK	3797	PBI	3722		0	E90 320
B6	3029	JFK	3797	PDX	3720		0	320
B6	3029	JFK	3797	PHX	3462		0	320
B6	3029	JFK	3797	PLS	1754		0	320
B6	3029	JFK	3797	POP	1761		0	320
B6	3029	JFK	3797	POS	2902		0	320
B6	3029	JFK	3797	PSE	2889		0	320
B6	3029	JFK	3797	PUJ	1760		0	321 320
B6	3029	JFK	3797	PWM	3862		0	E90
B6	3029	JFK	3797	RDU	3626		0	E90
B6	3029	JFK	3797	ROC	3622		0	E90
B6	3029	JFK	3797	RSW	3793		0	320
B6	3029	JFK	3797	SAN	3731		0	320
B6	3029	JFK	3797	SAV	3613		0	320
B6	3029	JFK	3797	SDQ	1762		0	321 320
B6	3029	JFK	3797	SEA	3577		0	320
B6	3029	JFK	3797	SFO	3469		0	320
B6	3029	JFK	3797	SJC	3748		0	320
B6	3029	JFK	3797	SJU	2890		0	320
B6	3029	JFK	3797	SLC	3536		0	320
B6	3029	JFK	3797	SMF	3817		0	320
B6	3029	JFK	3797	SRQ	4067		0	E90
B6	3029	JFK	3797	STI	1764		0	320 321
B6	3029	JFK	3797	SXM	2899		0	320
B6	3029	JFK	3797	SYR	3745		0	E90
B6	3029	JFK	3797	TPA	3646		0	320 E90
B6	3029	JFK	3797	UVF	2894		0	320
BA	1355	JFK	3797	BCN	1218	Y	0	763
BA	1355	JFK	3797	CDG	1382	Y	0	763 757
BA	1355	JFK	3797	DUB	599	Y	0	757
BA	1355	JFK	3797	FCO	1555	Y	0	763
BA	1355	JFK	3797	HEL	421	Y	0	333
BA	1355	JFK	3797	LCY	503	Y	0	318
BA	1355	JFK	3797	LHR	507		0	777 744
BA	1355	JFK	3797	MAD	1229	Y	0	333 757 346
BA	1355	JFK	3797	MAN	478	Y	0	757
BA	1355	JFK	3797	MXP	1524	Y	0	763
BA	1355	JFK	3797	ORY	1386	Y	0	752
BR	2091	JFK	3797	TPE	2276		0	77W
BW	1663	JFK	3797	GEO	4304		0	767
BW	1663	JFK	3797	GND	2882		0	738
BW	1663	JFK	3797	KIN	1779		0	738
BW	1663	JFK	3797	MBJ	1780		0	738
BW	1663	JFK	3797	POS	2902		0	738
BW	1663	JFK	3797	TAB	2901		0	738
CA	751	JFK	3797	PEK	3364		0	773
CI	1756	JFK	3797	KIX	3992		0	744
CM	1889	JFK	3797	PTY	1871		0	738
CX	1680	JFK	3797	HKG	3077		0	77W
CX	1680	JFK	3797	YVR	156		0	77W
DL	2009	JFK	3797	ACC	248		0	76W
DL	2009	JFK	3797	AMS	580		0	76W
DL	2009	JFK	3797	ATL	3682		0	752 757 319 738 M88 
DL	2009	JFK	3797	AUA	2895		0	73H
DL	2009	JFK	3797	AUS	3673		0	319
DL	2009	JFK	3797	BCN	1218		0	333
DL	2009	JFK	3797	BDA	4069		0	73H
DL	2009	JFK	3797	BNA	3690		0	CR9
DL	2009	JFK	3797	BOG	2709		0	73W
DL	2009	JFK	3797	BOS	3448		0	CR9 752 CR7
DL	2009	JFK	3797	BRU	302		0	76W
DL	2009	JFK	3797	BUF	3820		0	CR7 CR9
DL	2009	JFK	3797	BWI	3849		0	ERJ
DL	2009	JFK	3797	CDG	1382		0	332 772 388 343
DL	2009	JFK	3797	CHS	3806		0	ERJ CRJ
DL	2009	JFK	3797	CLE	3486		0	CRJ ERJ
DL	2009	JFK	3797	CLT	3876		0	ERJ
DL	2009	JFK	3797	CMH	3759		0	ERJ CRJ
DL	2009	JFK	3797	CUN	1852		0	738
DL	2009	JFK	3797	CVG	3488		0	CR9 CR7
DL	2009	JFK	3797	DCA	3520		0	CR9
DL	2009	JFK	3797	DEN	3751		0	73H
DL	2009	JFK	3797	DFW	3670		0	CR9
DL	2009	JFK	3797	DKR	1084		0	752
DL	2009	JFK	3797	DTW	3645		0	M88 CR9 73H 319
DL	2009	JFK	3797	DUB	599		0	752
DL	2009	JFK	3797	FCO	1555		0	772 333 330
DL	2009	JFK	3797	FLL	3533		0	752 M88 73H 738
DL	2009	JFK	3797	FRA	340		0	76W
DL	2009	JFK	3797	GND	2882		0	73H
DL	2009	JFK	3797	GRU	2564		0	764
DL	2009	JFK	3797	GUA	1767		0	752
DL	2009	JFK	3797	IAD	3714		0	CR7 ERJ CRJ
DL	2009	JFK	3797	ICN	3930		0	77W 388
DL	2009	JFK	3797	IND	3585		0	CR9
DL	2009	JFK	3797	JAX	3712		0	CR9
DL	2009	JFK	3797	LAS	3877		0	73H 738 757
DL	2009	JFK	3797	LAX	3484		0	76W 752
DL	2009	JFK	3797	LHR	507		0	764 76W
DL	2009	JFK	3797	LIR	1881		0	73H
DL	2009	JFK	3797	MAD	1229		0	764
DL	2009	JFK	3797	MBJ	1780		0	73H
DL	2009	JFK	3797	MCO	3878		0	752 73H M88 738
DL	2009	JFK	3797	MEX	1824		0	738 757 787
DL	2009	JFK	3797	MIA	3576		0	73H M88 738 319
DL	2009	JFK	3797	MSP	3858		0	CR9 319 M88
DL	2009	JFK	3797	MSY	3861	Y	0	CR9
DL	2009	JFK	3797	MXP	1524		0	764 330
DL	2009	JFK	3797	NAS	1953		0	M88
DL	2009	JFK	3797	NCE	1354		0	764
DL	2009	JFK	3797	NRT	2279		0	744
DL	2009	JFK	3797	ORD	3830		0	CR9
DL	2009	JFK	3797	ORF	3611		0	ERJ
DL	2009	JFK	3797	PAP	1897		0	738
DL	2009	JFK	3797	PDX	3720		0	752 73H
DL	2009	JFK	3797	PHL	3752		0	ERJ CRJ 752
DL	2009	JFK	3797	PHX	3462		0	738 73H
DL	2009	JFK	3797	PIT	3570		0	CR9 752 ERJ
DL	2009	JFK	3797	PLS	1754		0	73H
DL	2009	JFK	3797	PUJ	1760		0	73H
DL	2009	JFK	3797	PVG	3406		0	346
DL	2009	JFK	3797	RDU	3626		0	CR7 CR9
DL	2009	JFK	3797	RIC	3608		0	ERJ CR9
DL	2009	JFK	3797	ROC	3622		0	CRJ ERJ CR9
DL	2009	JFK	3797	SAN	3731		0	757 73H
DL	2009	JFK	3797	SAT	3621		0	73H
DL	2009	JFK	3797	SAV	3613		0	CR9 CR7
DL	2009	JFK	3797	SDF	4014		0	CRJ ERJ
DL	2009	JFK	3797	SDQ	1762		0	73H
DL	2009	JFK	3797	SEA	3577		0	752 757
DL	2009	JFK	3797	SFO	3469		0	752
DL	2009	JFK	3797	SJO	1885		0	757
DL	2009	JFK	3797	SJU	2890		0	73H 752 757
DL	2009	JFK	3797	SLC	3536		0	757 73H 738 739 752
DL	2009	JFK	3797	STI	1764		0	73H
DL	2009	JFK	3797	STL	3678		0	CR7 CR9
DL	2009	JFK	3797	STT	2883		0	757
DL	2009	JFK	3797	SVO	2985		0	333 76W 77W
DL	2009	JFK	3797	SXM	2899		0	752
DL	2009	JFK	3797	SYR	3745		0	ERJ
DL	2009	JFK	3797	TLV	1590		0	744
DL	2009	JFK	3797	TPA	3646		0	M88 738 73H
DL	2009	JFK	3797	VCE	1551		0	764
DL	2009	JFK	3797	YUL	146		0	ERJ CRJ
DL	2009	JFK	3797	YYC	178	Y	0	736
DL	2009	JFK	3797	YYZ	193		0	CRJ CR7 ERJ
DY	3737	JFK	3797	ARN	737	Y	0	788
DY	3737	JFK	3797	BGO	636	Y	0	788
DY	3737	JFK	3797	CPH	609	Y	0	788
DY	3737	JFK	3797	OSL	644	Y	0	788
EI	837	JFK	3797	DUB	599		0	330
EI	837	JFK	3797	SNN	603		0	757
EK	2183	JFK	3797	DXB	2188		0	388
EK	2183	JFK	3797	MXP	1524		0	77W
ET	2220	JFK	3797	FRA	340	Y	0	744
EY	2222	JFK	3797	AUH	2179		0	77W
EY	2222	JFK	3797	CDG	1382	Y	0	763 757
EY	2222	JFK	3797	LAS	3877	Y	0	738
EY	2222	JFK	3797	MSY	3861	Y	0	E90 320
FI	2835	JFK	3797	KEF	16		0	75T
G3	1790	JFK	3797	GRU	2564		0	764
HA	2688	JFK	3797	HNL	3728		0	332
HA	2688	JFK	3797	LAS	3877	Y	0	320
HY	5281	JFK	3797	RIX	3953		0	763 764
IB	2822	JFK	3797	BCN	1218	Y	0	763
IB	2822	JFK	3797	CDG	1382	Y	0	763 757
IB	2822	JFK	3797	FCO	1555	Y	0	763
IB	2822	JFK	3797	HEL	421	Y	0	330
IB	2822	JFK	3797	LCY	503	Y	0	318
IB	2822	JFK	3797	LHR	507	Y	0	744 77W 777
IB	2822	JFK	3797	MAD	1229		0	333 346
IB	2822	JFK	3797	MAN	478	Y	0	757
IB	2822	JFK	3797	MXP	1524	Y	0	763
IB	2822	JFK	3797	ORY	1386	Y	0	752
JJ	4867	JFK	3797	GIG	2560		0	763
JJ	4867	JFK	3797	GRU	2564		0	773 77W 777
JJ	4867	JFK	3797	LIM	2789	Y	0	763
JL	2987	JFK	3797	MSY	3861	Y	0	E90
JL	2987	JFK	3797	NRT	2279		0	788 773
KE	3163	JFK	3797	ICN	3930		0	77W 388
KL	3090	JFK	3797	AMS	580		0	330 777 74M 747
KL	3090	JFK	3797	ATL	3682	Y	0	319 738 752 M88
KL	3090	JFK	3797	BCN	1218	Y	0	330
KL	3090	JFK	3797	BRU	302	Y	0	76W
KL	3090	JFK	3797	DUB	599	Y	0	757
KL	3090	JFK	3797	FRA	340	Y	0	76W
KL	3090	JFK	3797	LHR	507	Y	0	767 76W
KL	3090	JFK	3797	MAD	1229	Y	0	767
KL	3090	JFK	3797	MSY	3861	Y	0	CR9
KU	3179	JFK	3797	KWI	2176		0	777
KU	3179	JFK	3797	LHR	507		0	777
KX	1682	JFK	3797	GCM	1926		0	733
LA	3200	JFK	3797	LIM	2789		0	763
LA	3200	JFK	3797	SCL	2650		0	787
LH	3320	JFK	3797	BRU	302	Y	0	333
LH	3320	JFK	3797	FRA	340		0	388 744
LH	3320	JFK	3797	MSY	3861	Y	0	E90
LH	3320	JFK	3797	MUC	346		0	333
LO	3210	JFK	3797	WAW	679		0	788
LX	4559	JFK	3797	GVA	1665		0	333
LX	4559	JFK	3797	ZRH	1678		0	333
LY	2150	JFK	3797	TLV	1590		0	744
MH	3378	JFK	3797	LHR	507		0	777
MS	2143	JFK	3797	CAI	1128		0	773
MU	1758	JFK	3797	PVG	3406		0	346
NH	324	JFK	3797	NRT	2279		0	77W
OJ	3826	JFK	3797	KIN	1779		0	752
OS	491	JFK	3797	VIE	1613	Y	0	772
OZ	28	JFK	3797	ICN	3930		0	77W
PK	3871	JFK	3797	LHE	2207		0	777
PS	5282	JFK	3797	KBP	2939		0	767
QF	4089	JFK	3797	LAX	3484		0	744
QR	4091	JFK	3797	BCN	1218	Y	0	763
QR	4091	JFK	3797	CDG	1382	Y	0	757
QR	4091	JFK	3797	DOH	11051		0	77W
QR	4091	JFK	3797	LAS	3877	Y	0	738
QR	4091	JFK	3797	MSY	3861	Y	0	E90
QR	4091	JFK	3797	MXP	1524	Y	0	763
QR	4091	JFK	3797	ORD	3830	Y	0	738
QR	4091	JFK	3797	SAN	3731	Y	0	738
RJ	4259	JFK	3797	AMM	2170		0	340 330
SA	4305	JFK	3797	JNB	813		0	346
SE	5479	JFK	3797	CDG	1382		0	763 332
SN	1531	JFK	3797	BRU	302		0	333
SQ	4435	JFK	3797	FRA	340		0	388
SU	130	JFK	3797	ATL	3682	Y	0	752 319 738 757 M88
SU	130	JFK	3797	SVO	2985		0	333 77W
SV	4533	JFK	3797	JED	2072		0	777
SV	4533	JFK	3797	RUH	2082		0	777
SY	4356	JFK	3797	MSP	3858		0	73G 738
TK	4951	JFK	3797	IST	1701		0	330 77W
UA	5209	JFK	3797	BOG	2709	Y	0	330
UA	5209	JFK	3797	BRU	302	Y	0	333
UA	5209	JFK	3797	CAI	1128	Y	0	773
UA	5209	JFK	3797	DUB	599	Y	0	330
UA	5209	JFK	3797	FRA	340	Y	0	388 744
UA	5209	JFK	3797	GVA	1665	Y	0	333
UA	5209	JFK	3797	IAD	3714	Y	0	CRJ
UA	5209	JFK	3797	ICN	3930	Y	0	77W
UA	5209	JFK	3797	JNB	813	Y	0	346
UA	5209	JFK	3797	LAX	3484		0	757
UA	5209	JFK	3797	MUC	346	Y	0	333
UA	5209	JFK	3797	NRT	2279	Y	0	77W
UA	5209	JFK	3797	PEK	3364	Y	0	773
UA	5209	JFK	3797	PTY	1871	Y	0	738
UA	5209	JFK	3797	SAL	1892	Y	0	320
UA	5209	JFK	3797	SFO	3469		0	757
UA	5209	JFK	3797	VIE	1613	Y	0	772
UA	5209	JFK	3797	ZRH	1678	Y	0	333
UN	5067	JFK	3797	VKO	2988		0	777
US	5265	JFK	3797	AMM	2170		0	340 330
US	5265	JFK	3797	ANU	2874		0	738
US	5265	JFK	3797	AUS	3673		0	738
US	5265	JFK	3797	BCN	1218		0	763
US	5265	JFK	3797	BDA	4069		0	738
US	5265	JFK	3797	BNA	3690	Y	0	ER4
US	5265	JFK	3797	BOG	2709		0	319
US	5265	JFK	3797	BOS	3448		0	738
US	5265	JFK	3797	BWI	3849	Y	0	ER4
US	5265	JFK	3797	CDG	1382		0	763 757
US	5265	JFK	3797	CLE	3486	Y	0	ER4
US	5265	JFK	3797	CLT	3876		0	321 319
US	5265	JFK	3797	CMH	3759		0	CR7
US	5265	JFK	3797	CUN	1852		0	738
US	5265	JFK	3797	CVG	3488	Y	0	ER4
US	5265	JFK	3797	DCA	3520		0	738
US	5265	JFK	3797	DFW	3670		0	738 757
US	5265	JFK	3797	DUB	599		0	757
US	5265	JFK	3797	FCO	1555		0	763
US	5265	JFK	3797	FRA	340		0	388
US	5265	JFK	3797	GIG	2560		0	763
US	5265	JFK	3797	GRU	2564		0	77W 777
US	5265	JFK	3797	IND	3585		0	ER4
US	5265	JFK	3797	IST	1701	Y	0	330 77W
US	5265	JFK	3797	JNB	813		0	346
US	5265	JFK	3797	LAS	3877		0	738
US	5265	JFK	3797	LAX	3484		0	32B 762
US	5265	JFK	3797	LHR	507		0	77W
US	5265	JFK	3797	MAD	1229		0	757
US	5265	JFK	3797	MAN	478		0	757
US	5265	JFK	3797	MCO	3878	Y	0	763 757
US	5265	JFK	3797	MDE	2745		0	319
US	5265	JFK	3797	MIA	3576		0	757 738
US	5265	JFK	3797	MXP	1524		0	763
US	5265	JFK	3797	ORD	3830		0	738
US	5265	JFK	3797	ORF	3611		0	ER4
US	5265	JFK	3797	PEK	3364	Y	0	773
US	5265	JFK	3797	PHX	3462		0	321
US	5265	JFK	3797	PIT	3570		0	ER4
US	5265	JFK	3797	RDU	3626		0	ERD CR7
US	5265	JFK	3797	SAL	1892		0	320
US	5265	JFK	3797	SAN	3731		0	738
US	5265	JFK	3797	SEA	3577		0	738
US	5265	JFK	3797	SFO	3469		0	32B 763
US	5265	JFK	3797	SJO	1885		0	738
US	5265	JFK	3797	SJU	2890		0	757
US	5265	JFK	3797	STT	2883		0	757
US	5265	JFK	3797	SXM	2899		0	757
US	5265	JFK	3797	TPA	3646	Y	0	CR7
US	5265	JFK	3797	YUL	146		0	ERD
US	5265	JFK	3797	YYZ	193		0	CR7
US	5265	JFK	3797	ZRH	1678		0	763
UX	90	JFK	3797	MAD	1229		0	332
VS	5347	JFK	3797	ATL	3682	Y	0	752 319 738 757 M88
VS	5347	JFK	3797	LHR	507		0	333 346 744
VS	5347	JFK	3797	MSY	3861	Y	0	CR9
VX	5331	JFK	3797	LAS	3877		0	320
VX	5331	JFK	3797	LAX	3484		0	320
VX	5331	JFK	3797	SFO	3469		0	320
W3	20976	JFK	3797	LOS	273	Y	0	345
WS	5416	JFK	3797	YUL	146		0	ERJ CRJ
WS	5416	JFK	3797	YYC	178		0	736
WS	5416	JFK	3797	YYZ	193		0	CRJ CR7 ERJ
XL	1034	JFK	3797	GYE	2673		0	763
